Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Age,Item_Category,Outlet_Identifier_Encoded
8.42,0,0.112728355,65.8168,2681.603541568206,2279.6276513432836,1995.498739224138,0,2,1995.498739224138
6.65,0,0.053591345,149.7734,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
11.8,0,0.115636723,199.7084,2681.603541568206,2279.6276513432836,1995.498739224138,0,0,1995.498739224138
10.3,0,0.116366304,158.363,2681.603541568206,2279.6276513432836,3694.0385576470585,24,2,3694.0385576470585
6.785,1,0.04022593,210.9928,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
6.78,1,0.13982366499999999,94.012,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
12.0,1,0.020407296,98.2042,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
8.365,1,0.039925235,189.2188,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
6.135,1,0.078943221,152.7366,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
8.63,0,0.031143591,183.9582,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
5.0,0,0.077046505,189.453,1867.1828137974155,1876.909159128978,339.8285004616805,24,0,340.3297227272727
15.1,0,0.056067524,139.8496,2681.603541568206,2279.6276513432836,1995.498739224138,0,2,1995.498739224138
8.185,0,0.046578409,48.6692,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
7.21,1,0.144511119,100.5332,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
20.7,0,0.021464454,156.6288,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
18.25,0,0.015309885,197.6084,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
7.905,0,0.054720642,107.8254,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
10.195,0,0.107564024,149.0076,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
17.6,1,0.041180766,37.919,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
20.35,0,0.060688248,234.2616,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
17.25,1,0.1977458405,40.348,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
6.46,1,0.049121972,144.6102,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
8.77,1,0.047036036,170.5422,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
10.195,0,0.10747038349999999,147.2076,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
14.5,1,0.059160135,170.7448,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
7.97,0,0.034452949,174.0422,1867.1828137974155,1876.909159128978,2316.181148108302,12,0,2277.8442668817206
5.765,0,0.081996785,40.1164,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
13.0,0,0.041816615,254.5014,1867.1828137974155,2323.9905588509873,2316.181148108302,5,2,2438.841866021505
18.35,0,0.014045832,222.7746,2681.603541568206,1876.909159128978,2316.181148108302,10,2,2348.3546346236562
5.845,1,0.105445801,214.4218,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
5.19,1,0.044432887,102.899,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
8.88,0,0.098775709,208.927,2681.603541568206,1876.909159128978,2316.181148108302,10,2,2348.3546346236562
9.195,0,0.048050783,105.6622,1867.1828137974155,2323.9905588509873,2316.181148108302,5,2,2438.841866021505
19.5,1,0.13511877,232.9958,1867.1828137974155,1876.909159128978,339.8285004616805,24,0,340.3297227272727
15.35,0,0.035204319,122.873,2681.603541568206,1876.909159128978,2316.181148108302,10,2,2348.3546346236562
15.85,0,0.108206497,58.3904,1867.1828137974155,2323.9905588509873,2316.181148108302,2,0,2340.67526349892
5.88,0,0.003597678,153.8998,2681.603541568206,1876.909159128978,2316.181148108302,10,0,2348.3546346236562
16.75,0,0.081304829,258.4988,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
13.1,0,0.075056542,76.0354,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
17.75,0,0.034584356,248.375,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
11.8,1,0.025978802,102.5674,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
8.985,1,0.057944376,131.531,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
11.3,0,0.066681333,194.4478,1867.1828137974155,1876.909159128978,2316.181148108302,12,2,2277.8442668817206
7.31,0,0.04690397,110.657,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
6.055,0,0.031103357,159.9578,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
15.5,0,0.057556998,107.6938,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
8.21,0,0.044925784,86.0198,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
8.63,1,0.055084019,114.7518,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
6.115,1,0.011372972,89.6488,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
13.5,1,0.158947217,145.5102,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
15.35,1,0.113678422,189.7504,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
15.5,0,0.103422709,144.847,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
7.5,0,0.036204764,176.1028,2298.995255579399,2279.6276513432836,2316.181148108302,22,2,2298.995255579399
9.3,0,0.073288275,189.1846,1867.1828137974155,2279.6276513432836,339.8285004616805,11,0,339.351661981982
10.195,0,0.041907414,43.8428,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
11.65,1,0.010909704,110.8544,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
15.7,1,0.027605555,169.879,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
6.65,0,0.053031857,149.1734,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
18.2,0,0.049396364,146.4734,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
20.6,1,0.080235512,188.9556,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
15.85,0,0.120986139,216.1166,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
10.5,1,0.022590318,140.6154,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
7.51,0,0.103813029,113.7544,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
18.5,0,0.026012696,119.8124,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
14.65,0,0.01125332,57.0614,1867.1828137974155,2323.9905588509873,2316.181148108302,2,2,2340.67526349892
20.85,0,0.021329793,105.5306,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
5.88,1,0.030247903,101.399,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
16.7,1,0.120137953,181.2976,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
14.65,0,0.019592289,56.9614,1867.1828137974155,1876.909159128978,339.8285004616805,24,2,340.3297227272727
6.155,1,0.158441218,213.756,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
5.655,0,0.175352413,147.4102,2681.603541568206,1876.909159128978,2316.181148108302,10,0,2348.3546346236562
17.6,1,0.047449835,118.1782,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
16.85,0,0.036213953,92.5488,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
9.6,0,0.006692529,164.2184,1867.1828137974155,2323.9905588509873,2316.181148108302,7,2,2192.384797631862
12.15,0,0.131179812,245.246,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
14.0,0,0.023730384,104.3332,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
16.1,0,0.100388706,76.0328,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
20.2,1,0.06871772,155.563,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
5.44,1,0.016979326,177.037,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
10.395,0,0.11207602,58.022,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
5.15,1,0.06112617,122.5388,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
16.7,1,0.1977458405,179.1976,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
9.8,0,0.024521239,117.5492,1867.1828137974155,2323.9905588509873,2316.181148108302,2,2,2340.67526349892
9.8,0,0.0268952,128.402,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
14.85,1,0.019550858,263.791,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
6.59,0,0.176748258,82.7908,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
9.0,0,0.069208684,264.0884,2681.603541568206,2279.6276513432836,3694.0385576470585,24,2,3694.0385576470585
15.6,0,0.087719692,218.5798,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
14.15,0,0.037877202,124.0046,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
12.1,1,0.061424738,56.7614,2681.603541568206,2279.6276513432836,1995.498739224138,0,0,1995.498739224138
15.7,0,0.03067808,44.777,2298.995255579399,2279.6276513432836,2316.181148108302,22,0,2298.995255579399
9.0,0,0.069653585,266.2884,2681.603541568206,1876.909159128978,2316.181148108302,10,2,2348.3546346236562
15.75,0,0.055241242,196.5452,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
10.895,0,0.137584599,262.2568,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
13.65,0,0.039824346,32.8558,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
10.695,1,0.060371962,174.0712,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
19.6,0,0.024264569,46.5718,2681.603541568206,1876.909159128978,2316.181148108302,10,0,2348.3546346236562
9.0,1,0.069088961,55.2614,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
8.355,0,0.187558629,148.0418,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
19.7,0,0.053212652,57.893,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
16.5,0,0.028579565,90.3146,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
20.7,1,0.100378096,122.4388,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
17.1,0,0.1977458405,112.7886,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
10.1,0,0.027106459,75.367,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
15.85,1,0.1977458405,59.522,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
7.39,0,0.120280989,142.747,1867.1828137974155,1876.909159128978,2316.181148108302,12,2,2277.8442668817206
16.5,0,0.035711426,93.612,2681.603541568206,1876.909159128978,2316.181148108302,10,2,2348.3546346236562
17.25,0,0.08428957449999999,261.291,1867.1828137974155,1876.909159128978,339.8285004616805,24,0,340.3297227272727
7.485,0,0.069405301,112.1228,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
7.855,1,0.162461219,39.2848,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
20.25,0,0.014251461,148.6418,1867.1828137974155,2323.9905588509873,2316.181148108302,7,2,2192.384797631862
9.6,1,0.022278477,101.699,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
6.425,0,0.010480751,116.5808,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
5.98,0,0.043351896,146.6418,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
20.35,0,0.090480214,119.5466,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
11.6,1,0.143319995,237.5222,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
9.3,1,0.01404119,199.1084,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
13.6,1,0.119418124,231.03,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
7.75,0,0.043326511,95.6436,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
10.5,1,0.066087673,78.296,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
20.35,0,0.142618182,123.2072,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
9.3,0,0.174350275,104.4964,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
11.35,1,0.045165796,100.0016,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
19.35,1,0.062882112,164.1184,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
16.7,1,0.119362812,180.3976,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
17.5,0,0.052550476,102.999,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
10.954689683362009,0,0.079904068,120.044,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
9.695,0,0.130261652,185.2898,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
9.065,0,0.114771298,93.9094,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
15.1,0,0.055195461,216.1166,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
11.395,1,0.069250192,232.9616,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
12.35,1,0.033951827,197.2426,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
14.65,0,0.171281641,54.0614,1867.1828137974155,2323.9905588509873,2316.181148108302,2,0,2340.67526349892
7.905,0,0.010032624,248.3408,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
14.6,0,0.025702994,199.9084,1867.1828137974155,1876.909159128978,2316.181148108302,12,2,2277.8442668817206
16.2,0,0.044008347,43.7454,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
7.931920265401762,1,0.13093275,86.9198,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
5.92,1,0.019308607,49.0692,1867.1828137974155,2323.9905588509873,2316.181148108302,2,0,2340.67526349892
6.36,0,0.120543611,45.806,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
4.61,0,0.1228720305,173.8396,1867.1828137974155,1876.909159128978,2316.181148108302,12,0,2277.8442668817206
12.1,0,0.030121709,78.067,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
14.65,0,0.072212787,260.9594,1867.1828137974155,2323.9905588509873,2316.181148108302,7,2,2192.384797631862
11.5,0,0.01774202,129.6626,1867.1828137974155,2323.9905588509873,2316.181148108302,2,2,2340.67526349892
7.71,1,0.047358246,123.1756,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
18.2,1,0.066400129,250.1092,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
11.35,0,0.053939315,52.1008,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
8.355,0,0.188619537,146.4418,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
20.6,0,0.071103348,75.4696,2681.603541568206,1876.909159128978,2316.181148108302,10,2,2348.3546346236562
12.85,0,0.137441201,157.663,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
13.3,1,0.071106549,60.5536,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
13.65,1,0.134975628,260.0936,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
12.15,0,0.104257037,34.0532,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
13.1,1,0.044372393,180.3318,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
13.65,1,0.044526443,37.9532,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
10.0,0,0.021407511,248.175,2298.995255579399,2279.6276513432836,2316.181148108302,22,2,2298.995255579399
8.38,1,0.046848322,110.557,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
20.85,0,0.037556341,195.3478,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
5.465,1,0.048518008,132.9626,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
15.7,1,0.027617046,168.279,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
8.21,0,0.044917289,88.5198,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
19.6,0,0.034093203,56.6614,1867.1828137974155,2323.9905588509873,2316.181148108302,2,0,2340.67526349892
15.2,1,0.104365283,177.1054,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
13.5,0,0.021539999,182.4976,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
8.77,1,0.046962004,173.8422,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
15.25,0,0.089816808,217.3192,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
12.8,1,0.0397618095,184.2608,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
20.25,0,0.058886477,245.546,2298.995255579399,2279.6276513432836,2316.181148108302,22,2,2298.995255579399
5.82,1,0.077634044,256.433,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
9.695,0,0.113387677,156.9604,2681.603541568206,2279.6276513432836,3694.0385576470585,24,2,3694.0385576470585
16.7,1,0.054937907,64.2168,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
